sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,video_id,video_name,frame_id
normal_005737,005737.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005737.jpg,,,normal,False,normal_pool,32,32.mp4,5737
normal_005738,005738.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005738.jpg,,,normal,False,normal_pool,32,32.mp4,5738
normal_005739,005739.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005739.jpg,,,normal,False,normal_pool,32,32.mp4,5739
normal_005740,005740.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005740.jpg,,,normal,False,normal_pool,32,32.mp4,5740
normal_005741,005741.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005741.jpg,,,normal,False,normal_pool,32,32.mp4,5741
normal_005742,005742.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005742.jpg,,,normal,False,normal_pool,32,32.mp4,5742
normal_005743,005743.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005743.jpg,,,normal,False,normal_pool,32,32.mp4,5743
normal_005744,005744.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005744.jpg,,,normal,False,normal_pool,32,32.mp4,5744
normal_005745,005745.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005745.jpg,,,normal,False,normal_pool,32,32.mp4,5745
normal_005746,005746.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005746.jpg,,,normal,False,normal_pool,32,32.mp4,5746
normal_005747,005747.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005747.jpg,,,normal,False,normal_pool,32,32.mp4,5747
normal_005748,005748.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005748.jpg,,,normal,False,normal_pool,32,32.mp4,5748
normal_005749,005749.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005749.jpg,,,normal,False,normal_pool,32,32.mp4,5749
normal_005750,005750.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005750.jpg,,,normal,False,normal_pool,32,32.mp4,5750
normal_005751,005751.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005751.jpg,,,normal,False,normal_pool,32,32.mp4,5751
normal_005752,005752.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005752.jpg,,,normal,False,normal_pool,32,32.mp4,5752
normal_005753,005753.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005753.jpg,,,normal,False,normal_pool,32,32.mp4,5753
normal_005754,005754.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005754.jpg,,,normal,False,normal_pool,32,32.mp4,5754
normal_005755,005755.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005755.jpg,,,normal,False,normal_pool,32,32.mp4,5755
normal_005756,005756.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005756.jpg,,,normal,False,normal_pool,32,32.mp4,5756
normal_005757,005757.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005757.jpg,,,normal,False,normal_pool,32,32.mp4,5757
normal_005758,005758.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005758.jpg,,,normal,False,normal_pool,32,32.mp4,5758
normal_005759,005759.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005759.jpg,,,normal,False,normal_pool,32,32.mp4,5759
normal_005760,005760.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005760.jpg,,,normal,False,normal_pool,32,32.mp4,5760
normal_005761,005761.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005761.jpg,,,normal,False,normal_pool,32,32.mp4,5761
normal_005762,005762.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005762.jpg,,,normal,False,normal_pool,32,32.mp4,5762
normal_005763,005763.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005763.jpg,,,normal,False,normal_pool,32,32.mp4,5763
normal_005764,005764.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005764.jpg,,,normal,False,normal_pool,32,32.mp4,5764
normal_005765,005765.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005765.jpg,,,normal,False,normal_pool,32,32.mp4,5765
normal_005766,005766.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005766.jpg,,,normal,False,normal_pool,32,32.mp4,5766
normal_005767,005767.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005767.jpg,,,normal,False,normal_pool,32,32.mp4,5767
normal_005768,005768.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005768.jpg,,,normal,False,normal_pool,32,32.mp4,5768
normal_005769,005769.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005769.jpg,,,normal,False,normal_pool,32,32.mp4,5769
normal_005770,005770.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005770.jpg,,,normal,False,normal_pool,32,32.mp4,5770
normal_005771,005771.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005771.jpg,,,normal,False,normal_pool,32,32.mp4,5771
normal_005772,005772.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005772.jpg,,,normal,False,normal_pool,32,32.mp4,5772
normal_005773,005773.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005773.jpg,,,normal,False,normal_pool,32,32.mp4,5773
normal_005774,005774.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005774.jpg,,,normal,False,normal_pool,32,32.mp4,5774
normal_005775,005775.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005775.jpg,,,normal,False,normal_pool,32,32.mp4,5775
normal_005776,005776.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005776.jpg,,,normal,False,normal_pool,32,32.mp4,5776
normal_005777,005777.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005777.jpg,,,normal,False,normal_pool,32,32.mp4,5777
normal_005778,005778.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005778.jpg,,,normal,False,normal_pool,32,32.mp4,5778
normal_005779,005779.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005779.jpg,,,normal,False,normal_pool,32,32.mp4,5779
normal_005780,005780.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005780.jpg,,,normal,False,normal_pool,32,32.mp4,5780
normal_005781,005781.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005781.jpg,,,normal,False,normal_pool,32,32.mp4,5781
normal_005782,005782.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005782.jpg,,,normal,False,normal_pool,32,32.mp4,5782
normal_005783,005783.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005783.jpg,,,normal,False,normal_pool,32,32.mp4,5783
normal_005784,005784.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005784.jpg,,,normal,False,normal_pool,32,32.mp4,5784
normal_005785,005785.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005785.jpg,,,normal,False,normal_pool,32,32.mp4,5785
normal_005786,005786.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005786.jpg,,,normal,False,normal_pool,32,32.mp4,5786
normal_005787,005787.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005787.jpg,,,normal,False,normal_pool,32,32.mp4,5787
normal_005788,005788.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005788.jpg,,,normal,False,normal_pool,32,32.mp4,5788
normal_005789,005789.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005789.jpg,,,normal,False,normal_pool,32,32.mp4,5789
normal_005790,005790.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005790.jpg,,,normal,False,normal_pool,32,32.mp4,5790
normal_005791,005791.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005791.jpg,,,normal,False,normal_pool,32,32.mp4,5791
normal_005792,005792.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005792.jpg,,,normal,False,normal_pool,32,32.mp4,5792
normal_005793,005793.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005793.jpg,,,normal,False,normal_pool,32,32.mp4,5793
normal_005794,005794.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005794.jpg,,,normal,False,normal_pool,32,32.mp4,5794
normal_005795,005795.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005795.jpg,,,normal,False,normal_pool,32,32.mp4,5795
normal_005796,005796.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005796.jpg,,,normal,False,normal_pool,32,32.mp4,5796
normal_005797,005797.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005797.jpg,,,normal,False,normal_pool,32,32.mp4,5797
normal_005798,005798.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005798.jpg,,,normal,False,normal_pool,32,32.mp4,5798
normal_005799,005799.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005799.jpg,,,normal,False,normal_pool,32,32.mp4,5799
normal_005800,005800.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005800.jpg,,,normal,False,normal_pool,32,32.mp4,5800
normal_005801,005801.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005801.jpg,,,normal,False,normal_pool,32,32.mp4,5801
normal_005802,005802.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005802.jpg,,,normal,False,normal_pool,32,32.mp4,5802
normal_005803,005803.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005803.jpg,,,normal,False,normal_pool,32,32.mp4,5803
normal_005804,005804.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005804.jpg,,,normal,False,normal_pool,32,32.mp4,5804
normal_005805,005805.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005805.jpg,,,normal,False,normal_pool,32,32.mp4,5805
normal_005806,005806.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005806.jpg,,,normal,False,normal_pool,32,32.mp4,5806
normal_005807,005807.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005807.jpg,,,normal,False,normal_pool,32,32.mp4,5807
normal_005808,005808.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005808.jpg,,,normal,False,normal_pool,32,32.mp4,5808
normal_005809,005809.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005809.jpg,,,normal,False,normal_pool,32,32.mp4,5809
normal_005810,005810.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005810.jpg,,,normal,False,normal_pool,32,32.mp4,5810
normal_005811,005811.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005811.jpg,,,normal,False,normal_pool,32,32.mp4,5811
normal_005812,005812.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005812.jpg,,,normal,False,normal_pool,32,32.mp4,5812
normal_005813,005813.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005813.jpg,,,normal,False,normal_pool,32,32.mp4,5813
normal_005814,005814.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005814.jpg,,,normal,False,normal_pool,32,32.mp4,5814
normal_005815,005815.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005815.jpg,,,normal,False,normal_pool,32,32.mp4,5815
normal_005816,005816.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005816.jpg,,,normal,False,normal_pool,32,32.mp4,5816
normal_005817,005817.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005817.jpg,,,normal,False,normal_pool,32,32.mp4,5817
normal_005818,005818.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005818.jpg,,,normal,False,normal_pool,32,32.mp4,5818
normal_005819,005819.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005819.jpg,,,normal,False,normal_pool,32,32.mp4,5819
normal_005820,005820.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005820.jpg,,,normal,False,normal_pool,32,32.mp4,5820
normal_005862,005862.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005862.jpg,,,normal,False,normal_pool,32,32.mp4,5862
normal_005863,005863.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005863.jpg,,,normal,False,normal_pool,32,32.mp4,5863
normal_005864,005864.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005864.jpg,,,normal,False,normal_pool,32,32.mp4,5864
normal_005865,005865.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005865.jpg,,,normal,False,normal_pool,32,32.mp4,5865
normal_005866,005866.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005866.jpg,,,normal,False,normal_pool,32,32.mp4,5866
normal_005867,005867.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005867.jpg,,,normal,False,normal_pool,32,32.mp4,5867
normal_005868,005868.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005868.jpg,,,normal,False,normal_pool,32,32.mp4,5868
normal_005869,005869.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005869.jpg,,,normal,False,normal_pool,32,32.mp4,5869
normal_005870,005870.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005870.jpg,,,normal,False,normal_pool,32,32.mp4,5870
normal_005871,005871.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005871.jpg,,,normal,False,normal_pool,32,32.mp4,5871
normal_005872,005872.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005872.jpg,,,normal,False,normal_pool,32,32.mp4,5872
normal_005873,005873.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005873.jpg,,,normal,False,normal_pool,32,32.mp4,5873
normal_005874,005874.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005874.jpg,,,normal,False,normal_pool,32,32.mp4,5874
normal_005875,005875.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005875.jpg,,,normal,False,normal_pool,32,32.mp4,5875
normal_005876,005876.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005876.jpg,,,normal,False,normal_pool,32,32.mp4,5876
normal_005879,005879.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005879.jpg,,,normal,False,normal_pool,32,32.mp4,5879
normal_005880,005880.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005880.jpg,,,normal,False,normal_pool,32,32.mp4,5880
normal_005881,005881.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005881.jpg,,,normal,False,normal_pool,32,32.mp4,5881
normal_005882,005882.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005882.jpg,,,normal,False,normal_pool,32,32.mp4,5882
normal_005883,005883.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005883.jpg,,,normal,False,normal_pool,32,32.mp4,5883
normal_005955,005955.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005955.jpg,,,normal,False,normal_pool,32,32.mp4,5955
normal_005956,005956.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005956.jpg,,,normal,False,normal_pool,32,32.mp4,5956
normal_005957,005957.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005957.jpg,,,normal,False,normal_pool,32,32.mp4,5957
normal_005958,005958.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005958.jpg,,,normal,False,normal_pool,32,32.mp4,5958
normal_005959,005959.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005959.jpg,,,normal,False,normal_pool,32,32.mp4,5959
normal_005960,005960.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005960.jpg,,,normal,False,normal_pool,32,32.mp4,5960
normal_005961,005961.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005961.jpg,,,normal,False,normal_pool,32,32.mp4,5961
normal_005962,005962.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005962.jpg,,,normal,False,normal_pool,32,32.mp4,5962
normal_005963,005963.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005963.jpg,,,normal,False,normal_pool,32,32.mp4,5963
normal_005964,005964.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005964.jpg,,,normal,False,normal_pool,32,32.mp4,5964
normal_005965,005965.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005965.jpg,,,normal,False,normal_pool,32,32.mp4,5965
normal_005966,005966.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005966.jpg,,,normal,False,normal_pool,32,32.mp4,5966
normal_005967,005967.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005967.jpg,,,normal,False,normal_pool,32,32.mp4,5967
normal_005968,005968.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005968.jpg,,,normal,False,normal_pool,32,32.mp4,5968
normal_005969,005969.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005969.jpg,,,normal,False,normal_pool,32,32.mp4,5969
normal_005970,005970.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005970.jpg,,,normal,False,normal_pool,32,32.mp4,5970
normal_005971,005971.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005971.jpg,,,normal,False,normal_pool,32,32.mp4,5971
normal_005972,005972.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005972.jpg,,,normal,False,normal_pool,32,32.mp4,5972
normal_006441,006441.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006441.jpg,,,normal,False,normal_pool,35,35.mp4,6441
normal_006442,006442.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006442.jpg,,,normal,False,normal_pool,35,35.mp4,6442
normal_006443,006443.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006443.jpg,,,normal,False,normal_pool,35,35.mp4,6443
normal_006444,006444.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006444.jpg,,,normal,False,normal_pool,35,35.mp4,6444
normal_006445,006445.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006445.jpg,,,normal,False,normal_pool,35,35.mp4,6445
normal_006446,006446.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006446.jpg,,,normal,False,normal_pool,35,35.mp4,6446
normal_006447,006447.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006447.jpg,,,normal,False,normal_pool,35,35.mp4,6447
normal_006448,006448.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006448.jpg,,,normal,False,normal_pool,35,35.mp4,6448
normal_006449,006449.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006449.jpg,,,normal,False,normal_pool,35,35.mp4,6449
normal_006450,006450.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006450.jpg,,,normal,False,normal_pool,35,35.mp4,6450
normal_006451,006451.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006451.jpg,,,normal,False,normal_pool,35,35.mp4,6451
normal_006452,006452.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006452.jpg,,,normal,False,normal_pool,35,35.mp4,6452
normal_006453,006453.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006453.jpg,,,normal,False,normal_pool,35,35.mp4,6453
normal_006454,006454.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006454.jpg,,,normal,False,normal_pool,35,35.mp4,6454
normal_006455,006455.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006455.jpg,,,normal,False,normal_pool,35,35.mp4,6455
normal_006456,006456.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006456.jpg,,,normal,False,normal_pool,35,35.mp4,6456
normal_006457,006457.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006457.jpg,,,normal,False,normal_pool,35,35.mp4,6457
normal_006458,006458.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006458.jpg,,,normal,False,normal_pool,35,35.mp4,6458
normal_006459,006459.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006459.jpg,,,normal,False,normal_pool,35,35.mp4,6459
normal_006460,006460.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006460.jpg,,,normal,False,normal_pool,35,35.mp4,6460
normal_006461,006461.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006461.jpg,,,normal,False,normal_pool,35,35.mp4,6461
normal_006462,006462.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006462.jpg,,,normal,False,normal_pool,35,35.mp4,6462
normal_006463,006463.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006463.jpg,,,normal,False,normal_pool,35,35.mp4,6463
normal_006464,006464.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006464.jpg,,,normal,False,normal_pool,35,35.mp4,6464
normal_006465,006465.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006465.jpg,,,normal,False,normal_pool,35,35.mp4,6465
normal_006466,006466.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006466.jpg,,,normal,False,normal_pool,35,35.mp4,6466
normal_006467,006467.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006467.jpg,,,normal,False,normal_pool,35,35.mp4,6467
normal_006468,006468.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006468.jpg,,,normal,False,normal_pool,35,35.mp4,6468
normal_006469,006469.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006469.jpg,,,normal,False,normal_pool,35,35.mp4,6469
normal_006470,006470.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006470.jpg,,,normal,False,normal_pool,35,35.mp4,6470
normal_006471,006471.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006471.jpg,,,normal,False,normal_pool,35,35.mp4,6471
normal_006472,006472.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006472.jpg,,,normal,False,normal_pool,35,35.mp4,6472
normal_006473,006473.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\006473.jpg,,,normal,False,normal_pool,35,35.mp4,6473
